date_time,operation,source_ip,destination_ip,source_port,destination_port
05/Apr/2012 20:35:23,Deny,172.23.234.3,10.32.5.55,1296,21
05/Apr/2012 20:35:23,Deny,172.23.234.7,10.32.5.53,1304,21
05/Apr/2012 20:35:23,Deny,172.23.234.255,10.32.5.53,1310,21
05/Apr/2012 20:35:23,Deny,172.23.234.1,10.32.5.51,1299,21
05/Apr/2012 20:35:23,Deny,172.23.234.6,10.32.5.52,1300,21
05/Apr/2012 20:35:23,Deny,172.23.234.6,10.32.5.52,1300,21
05/Apr/2012 20:35:23,Deny,172.23.234.59,10.32.5.52,1297,21
05/Apr/2012 20:35:23,Deny,172.23.234.2,10.32.5.54,1291,21
05/Apr/2012 20:35:23,Deny,172.23.234.252,10.32.5.54,1309,21
05/Apr/2012 20:35:24,Deny,172.23.234.255,10.32.5.53,1310,21
05/Apr/2012 20:35:24,Deny,172.23.234.28,10.32.5.55,1298,21
05/Apr/2012 20:35:24,Deny,172.23.234.25,10.32.5.53,1316,21
05/Apr/2012 20:35:24,Deny,172.23.234.29,10.32.5.52,1306,21
05/Apr/2012 20:35:24,Deny,172.23.234.9,10.32.5.54,1305,21
05/Apr/2012 20:35:24,Deny,172.23.234.254,10.32.5.54,1314,21
05/Apr/2012 20:35:24,Deny,172.23.234.254,10.32.5.54,1314,21
05/Apr/2012 20:35:24,Deny,172.23.234.8,10.32.5.54,1315,21
05/Apr/2012 20:35:24,Deny,172.23.234.50,10.32.5.53,1313,21
05/Apr/2012 20:35:24,Deny,172.23.234.54,10.32.5.50,1312,21
05/Apr/2012 20:35:24,Deny,172.23.234.54,10.32.5.50,1312,21
05/Apr/2012 20:35:24,Deny,172.23.234.55,10.32.5.50,1308,21
05/Apr/2012 20:35:24,Deny,172.23.234.27,10.32.5.54,1311,21
05/Apr/2012 20:35:24,Deny,172.23.234.8,10.32.5.54,1315,21
05/Apr/2012 20:35:24,Deny,172.23.234.2,10.32.5.54,1291,21
05/Apr/2012 20:35:24,Deny,172.23.234.27,10.32.5.54,1311,21
05/Apr/2012 20:35:24,Deny,172.23.234.4,10.32.5.54,1307,21
05/Apr/2012 20:35:24,Deny,172.23.234.53,10.32.5.56,1302,21
05/Apr/2012 20:35:24,Deny,172.23.234.5,10.32.5.56,1317,21
05/Apr/2012 20:35:24,Deny,172.23.234.50,10.32.5.53,1313,21
05/Apr/2012 20:35:24,Deny,172.23.234.28,10.32.5.55,1298,21
05/Apr/2012 20:35:24,Deny,172.23.234.9,10.32.5.54,1305,21
05/Apr/2012 20:35:24,Deny,172.23.234.53,10.32.5.56,1302,21
05/Apr/2012 20:35:24,Deny,172.23.234.5,10.32.5.56,1317,21
05/Apr/2012 20:35:24,Deny,172.23.234.25,10.32.5.53,1316,21
05/Apr/2012 20:35:24,Deny,172.23.234.255,10.32.5.53,1310,21
05/Apr/2012 20:35:24,Deny,172.23.234.55,10.32.5.50,1308,21
05/Apr/2012 20:35:24,Deny,172.23.234.51,10.32.5.52,1294,21
05/Apr/2012 20:35:24,Deny,172.23.234.51,10.32.5.52,1294,21
05/Apr/2012 20:35:24,Deny,172.23.234.29,10.32.5.52,1306,21
05/Apr/2012 20:35:24,Deny,172.23.234.252,10.32.5.54,1309,21
05/Apr/2012 20:35:24,Deny,172.23.234.4,10.32.5.54,1307,21
05/Apr/2012 20:35:24,Deny,172.23.234.252,10.32.5.54,1309,21
05/Apr/2012 20:35:25,Deny,172.23.234.254,10.32.5.54,1314,21
05/Apr/2012 20:35:25,Deny,172.23.234.25,10.32.5.53,1316,21
05/Apr/2012 20:35:25,Deny,172.23.234.5,10.32.5.56,1317,21
05/Apr/2012 20:35:25,Deny,172.23.234.50,10.32.5.53,1313,21
05/Apr/2012 20:35:25,Deny,172.23.234.8,10.32.5.54,1315,21
05/Apr/2012 20:35:25,Deny,172.23.234.54,10.32.5.50,1312,21
05/Apr/2012 20:35:28,Deny,172.23.234.57,10.32.5.52,1318,21
05/Apr/2012 20:35:28,Deny,172.23.234.253,10.32.5.52,1319,21
05/Apr/2012 20:35:28,Deny,172.23.234.250,10.32.5.53,1320,21
05/Apr/2012 20:35:28,Deny,172.23.234.250,10.32.5.53,1320,21
05/Apr/2012 20:35:28,Deny,172.23.234.253,10.32.5.52,1319,21
05/Apr/2012 20:35:28,Deny,172.23.234.57,10.32.5.52,1318,21
05/Apr/2012 20:35:29,Deny,172.23.234.253,10.32.5.52,1319,21
05/Apr/2012 20:35:29,Deny,172.23.234.250,10.32.5.53,1320,21
05/Apr/2012 20:35:29,Deny,172.23.234.57,10.32.5.52,1318,21
05/Apr/2012 20:35:38,Deny,172.23.239.76,10.32.5.51,1293,21
05/Apr/2012 20:35:38,Deny,172.23.239.72,10.32.5.56,1292,21
05/Apr/2012 20:35:38,Deny,172.23.239.75,10.32.5.53,1301,21
05/Apr/2012 20:35:38,Deny,172.23.239.79,10.32.5.54,1303,21
05/Apr/2012 20:35:38,Deny,172.23.239.72,10.32.5.56,1292,21
05/Apr/2012 20:35:38,Deny,172.23.239.78,10.32.5.53,1306,21
05/Apr/2012 20:35:38,Deny,172.23.239.75,10.32.5.53,1301,21
05/Apr/2012 20:35:38,Deny,172.23.239.78,10.32.5.53,1306,21
05/Apr/2012 20:35:38,Deny,172.23.239.76,10.32.5.51,1293,21
05/Apr/2012 20:35:38,Deny,172.23.239.125,10.32.5.51,1295,21
05/Apr/2012 20:35:38,Deny,172.23.239.121,10.32.5.55,1294,21
05/Apr/2012 20:35:38,Deny,172.23.239.121,10.32.5.55,1294,21
05/Apr/2012 20:35:38,Deny,172.23.239.10,10.32.5.50,1302,21
05/Apr/2012 20:35:38,Deny,172.23.239.125,10.32.5.51,1295,21
05/Apr/2012 20:35:38,Deny,172.23.239.85,10.32.5.52,1298,21
05/Apr/2012 20:35:38,Deny,172.23.239.85,10.32.5.52,1298,21
05/Apr/2012 20:35:38,Deny,172.23.239.126,10.32.5.53,1297,21
05/Apr/2012 20:35:38,Deny,172.23.239.126,10.32.5.53,1297,21
05/Apr/2012 20:35:38,Deny,172.23.239.10,10.32.5.50,1302,21
05/Apr/2012 20:35:38,Deny,172.23.239.79,10.32.5.54,1303,21
05/Apr/2012 20:35:39,Deny,172.23.239.89,10.32.5.55,1305,21
05/Apr/2012 20:35:39,Deny,172.23.239.10,10.32.5.50,1302,21
05/Apr/2012 20:35:39,Deny,172.23.239.81,10.32.5.51,1296,21
05/Apr/2012 20:35:39,Deny,172.23.239.121,10.32.5.55,1294,21
05/Apr/2012 20:35:39,Deny,172.23.239.126,10.32.5.53,1297,21
05/Apr/2012 20:35:39,Deny,172.23.239.71,10.32.5.51,1299,21
05/Apr/2012 20:35:39,Deny,172.23.239.70,10.32.5.54,1304,21
05/Apr/2012 20:35:39,Deny,172.23.239.128,10.32.5.54,1290,21
05/Apr/2012 20:35:39,Deny,172.23.239.72,10.32.5.56,1292,21
05/Apr/2012 20:35:39,Deny,172.23.239.75,10.32.5.53,1301,21
05/Apr/2012 20:35:39,Deny,172.23.239.124,10.32.5.53,1300,21
05/Apr/2012 20:35:39,Deny,172.23.239.70,10.32.5.54,1304,21
05/Apr/2012 20:35:39,Deny,172.23.239.89,10.32.5.55,1305,21
05/Apr/2012 20:35:39,Deny,172.23.239.124,10.32.5.53,1300,21
05/Apr/2012 20:35:39,Deny,172.23.239.71,10.32.5.51,1299,21
05/Apr/2012 20:35:39,Deny,172.23.239.85,10.32.5.52,1298,21
05/Apr/2012 20:35:39,Deny,172.23.239.128,10.32.5.54,1290,21
05/Apr/2012 20:35:39,Deny,172.23.239.73,10.32.5.53,1291,21
05/Apr/2012 20:35:39,Deny,172.23.239.78,10.32.5.53,1306,21
05/Apr/2012 20:35:39,Deny,172.23.239.73,10.32.5.53,1291,21
05/Apr/2012 20:35:39,Deny,172.23.239.81,10.32.5.51,1296,21
05/Apr/2012 20:35:39,Deny,172.23.239.76,10.32.5.51,1293,21
05/Apr/2012 20:35:39,Deny,172.23.239.125,10.32.5.51,1295,21
05/Apr/2012 20:35:39,Deny,172.23.239.79,10.32.5.54,1303,21
05/Apr/2012 20:35:40,Deny,172.23.239.81,10.32.5.51,1296,21
05/Apr/2012 20:35:40,Deny,172.23.239.128,10.32.5.54,1290,21
05/Apr/2012 20:35:40,Deny,172.23.239.71,10.32.5.51,1299,21
05/Apr/2012 20:35:40,Deny,172.23.239.89,10.32.5.55,1305,21
05/Apr/2012 20:35:40,Deny,172.23.239.124,10.32.5.53,1300,21
05/Apr/2012 20:35:40,Deny,172.23.239.70,10.32.5.54,1304,21
05/Apr/2012 20:35:40,Deny,172.23.239.73,10.32.5.53,1291,21
05/Apr/2012 20:36:16,Deny,172.23.239.74,10.32.5.56,1307,21
05/Apr/2012 20:36:16,Deny,172.23.239.74,10.32.5.56,1307,21
05/Apr/2012 20:36:17,Deny,172.23.239.129,10.32.5.54,1308,21
05/Apr/2012 20:36:17,Deny,172.23.239.74,10.32.5.56,1307,21
05/Apr/2012 20:36:18,Deny,172.23.239.129,10.32.5.54,1308,21
05/Apr/2012 20:36:18,Deny,172.23.239.129,10.32.5.54,1308,21
05/Apr/2012 20:36:20,Deny,172.23.239.86,10.32.5.51,1309,21
05/Apr/2012 20:36:20,Deny,172.23.239.86,10.32.5.51,1309,21
05/Apr/2012 20:36:21,Deny,172.23.239.86,10.32.5.51,1309,21
05/Apr/2012 20:36:22,Deny,172.23.239.87,10.32.5.50,1310,21
05/Apr/2012 20:36:23,Deny,172.23.239.87,10.32.5.50,1310,21
05/Apr/2012 20:36:23,Deny,172.23.239.87,10.32.5.50,1310,21
05/Apr/2012 20:36:25,Deny,172.23.239.84,10.32.5.56,1311,21
05/Apr/2012 20:36:26,Deny,172.23.239.84,10.32.5.56,1311,21
05/Apr/2012 20:36:26,Deny,172.23.239.84,10.32.5.56,1311,21
05/Apr/2012 20:36:29,Deny,172.23.239.123,10.32.5.56,1312,21
05/Apr/2012 20:36:30,Deny,172.23.239.123,10.32.5.56,1312,21
05/Apr/2012 20:36:31,Deny,172.23.239.123,10.32.5.56,1312,21
05/Apr/2012 20:36:34,Deny,172.23.239.120,10.32.5.52,1313,21
05/Apr/2012 20:36:34,Deny,172.23.239.120,10.32.5.52,1313,21
05/Apr/2012 20:36:34,Deny,172.23.239.120,10.32.5.52,1313,21
05/Apr/2012 20:36:36,Deny,172.23.239.77,10.32.5.51,1314,21
05/Apr/2012 20:36:36,Deny,172.23.239.77,10.32.5.51,1314,21
05/Apr/2012 20:36:37,Deny,172.23.239.77,10.32.5.51,1314,21
05/Apr/2012 20:36:39,Deny,172.23.239.88,10.32.5.51,1315,21
05/Apr/2012 20:36:40,Deny,172.23.239.88,10.32.5.51,1315,21
05/Apr/2012 20:36:40,Deny,172.23.239.88,10.32.5.51,1315,21
05/Apr/2012 20:36:43,Deny,172.23.239.82,10.32.5.54,1316,21
05/Apr/2012 20:36:44,Deny,172.23.239.82,10.32.5.54,1316,21
05/Apr/2012 20:36:44,Deny,172.23.239.82,10.32.5.54,1316,21
05/Apr/2012 20:37:24,Deny,172.23.239.122,10.32.5.53,1317,21
05/Apr/2012 20:37:24,Deny,172.23.239.122,10.32.5.53,1317,21
05/Apr/2012 20:37:25,Deny,172.23.239.122,10.32.5.53,1317,21
05/Apr/2012 20:37:27,Deny,172.23.239.127,10.32.5.50,1318,21
05/Apr/2012 20:37:28,Deny,172.23.239.127,10.32.5.50,1318,21
05/Apr/2012 20:37:28,Deny,172.23.239.127,10.32.5.50,1318,21
05/Apr/2012 20:37:31,Deny,172.23.239.80,10.32.5.55,1319,21
05/Apr/2012 20:37:32,Deny,172.23.239.80,10.32.5.55,1319,21
05/Apr/2012 20:37:32,Deny,172.23.239.80,10.32.5.55,1319,21
05/Apr/2012 20:38:25,Deny,172.23.238.72,10.32.5.55,1350,21
05/Apr/2012 20:38:25,Deny,172.23.238.76,10.32.5.53,1349,21
05/Apr/2012 20:38:25,Deny,172.23.238.75,10.32.5.51,1348,21
05/Apr/2012 20:38:25,Deny,172.23.238.77,10.32.5.52,1353,21
05/Apr/2012 20:38:25,Deny,172.23.238.121,10.32.5.54,1352,21
05/Apr/2012 20:38:25,Deny,172.23.238.129,10.32.5.55,1356,21
05/Apr/2012 20:38:25,Deny,172.23.238.77,10.32.5.52,1353,21
05/Apr/2012 20:38:25,Deny,172.23.238.125,10.32.5.56,1355,21
05/Apr/2012 20:38:25,Deny,172.23.238.129,10.32.5.55,1356,21
05/Apr/2012 20:38:25,Deny,172.23.238.121,10.32.5.54,1352,21
05/Apr/2012 20:38:25,Deny,172.23.238.227,10.32.5.56,1354,21
05/Apr/2012 20:38:25,Deny,172.23.238.125,10.32.5.56,1355,21
05/Apr/2012 20:38:25,Deny,172.23.238.76,10.32.5.53,1349,21
05/Apr/2012 20:38:25,Deny,172.23.238.78,10.32.5.51,1351,21
05/Apr/2012 20:38:25,Deny,172.23.238.78,10.32.5.51,1351,21
05/Apr/2012 20:38:25,Deny,172.23.238.72,10.32.5.55,1350,21
05/Apr/2012 20:38:25,Deny,172.23.238.75,10.32.5.51,1348,21
05/Apr/2012 20:38:25,Deny,172.23.238.227,10.32.5.56,1354,21
05/Apr/2012 20:38:26,Deny,172.23.238.129,10.32.5.55,1356,21
05/Apr/2012 20:38:26,Deny,172.23.238.77,10.32.5.52,1353,21
05/Apr/2012 20:38:26,Deny,172.23.238.121,10.32.5.54,1352,21
05/Apr/2012 20:38:26,Deny,172.23.238.75,10.32.5.51,1348,21
05/Apr/2012 20:38:26,Deny,172.23.238.229,10.32.5.52,1357,21
05/Apr/2012 20:38:26,Deny,172.23.238.122,10.32.5.56,1358,21
05/Apr/2012 20:38:26,Deny,172.23.238.227,10.32.5.56,1354,21
05/Apr/2012 20:38:26,Deny,172.23.238.125,10.32.5.56,1355,21
05/Apr/2012 20:38:26,Deny,172.23.238.72,10.32.5.55,1350,21
05/Apr/2012 20:38:26,Deny,172.23.238.78,10.32.5.51,1351,21
05/Apr/2012 20:38:26,Deny,172.23.238.229,10.32.5.52,1357,21
05/Apr/2012 20:38:26,Deny,172.23.238.76,10.32.5.53,1349,21
05/Apr/2012 20:38:26,Deny,172.23.238.122,10.32.5.56,1358,21
05/Apr/2012 20:38:27,Deny,172.23.238.229,10.32.5.52,1357,21
05/Apr/2012 20:38:27,Deny,172.23.238.122,10.32.5.56,1358,21
05/Apr/2012 20:38:28,Deny,172.23.238.128,10.32.5.55,1359,21
05/Apr/2012 20:38:28,Deny,172.23.238.128,10.32.5.55,1359,21
05/Apr/2012 20:38:29,Deny,172.23.238.128,10.32.5.55,1359,21
05/Apr/2012 20:38:38,Deny,172.23.238.74,10.32.5.52,1364,21
05/Apr/2012 20:38:38,Deny,172.23.238.225,10.32.5.54,1360,21
05/Apr/2012 20:38:38,Deny,172.23.238.224,10.32.5.54,1362,21
05/Apr/2012 20:38:38,Deny,172.23.238.79,10.32.5.56,1363,21
05/Apr/2012 20:38:38,Deny,172.23.238.223,10.32.5.51,1365,21
05/Apr/2012 20:38:38,Deny,172.23.238.74,10.32.5.52,1364,21
05/Apr/2012 20:38:38,Deny,172.23.238.225,10.32.5.54,1360,21
05/Apr/2012 20:38:38,Deny,172.23.238.223,10.32.5.51,1365,21
05/Apr/2012 20:38:38,Deny,172.23.238.73,10.32.5.54,1361,21
05/Apr/2012 20:38:38,Deny,172.23.238.224,10.32.5.54,1362,21
05/Apr/2012 20:38:38,Deny,172.23.238.79,10.32.5.56,1363,21
05/Apr/2012 20:38:39,Deny,172.23.238.223,10.32.5.51,1365,21
05/Apr/2012 20:38:39,Deny,172.23.238.224,10.32.5.54,1362,21
05/Apr/2012 20:38:39,Deny,172.23.238.73,10.32.5.54,1361,21
05/Apr/2012 20:38:39,Deny,172.23.238.225,10.32.5.54,1360,21
05/Apr/2012 20:38:39,Deny,172.23.238.79,10.32.5.56,1363,21
05/Apr/2012 20:38:39,Deny,172.23.238.74,10.32.5.52,1364,21
05/Apr/2012 20:38:40,Deny,172.23.238.73,10.32.5.54,1361,21
05/Apr/2012 20:40:28,Deny,172.23.238.226,10.32.5.54,1374,21
05/Apr/2012 20:40:29,Deny,172.23.238.226,10.32.5.54,1374,21
05/Apr/2012 20:40:35,Deny,172.23.238.226,10.32.5.54,1374,21
05/Apr/2012 20:40:51,Deny,172.23.238.127,10.32.5.51,1377,21
05/Apr/2012 20:40:51,Deny,172.23.238.127,10.32.5.51,1377,21
05/Apr/2012 20:40:52,Deny,172.23.238.127,10.32.5.51,1377,21
05/Apr/2012 20:40:54,Deny,172.23.238.71,10.32.5.51,1378,21
05/Apr/2012 20:40:55,Deny,172.23.238.71,10.32.5.51,1378,21
05/Apr/2012 20:40:55,Deny,172.23.238.71,10.32.5.51,1378,21
05/Apr/2012 20:40:57,Deny,172.23.238.222,10.32.5.55,1379,21
05/Apr/2012 20:40:57,Deny,172.23.238.222,10.32.5.55,1379,21
05/Apr/2012 20:40:58,Deny,172.23.238.222,10.32.5.55,1379,21
05/Apr/2012 20:41:17,Deny,172.23.238.228,10.32.5.52,1382,21
05/Apr/2012 20:41:18,Deny,172.23.238.228,10.32.5.52,1382,21
05/Apr/2012 20:41:18,Deny,172.23.238.228,10.32.5.52,1382,21
05/Apr/2012 20:41:22,Deny,172.23.238.126,10.32.5.51,1384,21
05/Apr/2012 20:41:22,Deny,172.23.238.126,10.32.5.51,1384,21
05/Apr/2012 20:41:23,Deny,172.23.238.126,10.32.5.51,1384,21
05/Apr/2012 20:41:26,Deny,172.23.238.221,10.32.5.55,1386,21
05/Apr/2012 20:41:26,Deny,172.23.238.221,10.32.5.55,1386,21
05/Apr/2012 20:41:27,Deny,172.23.238.221,10.32.5.55,1386,21
05/Apr/2012 20:43:11,Built,172.23.239.75,10.32.5.51,1515,22
05/Apr/2012 20:43:11,Built,172.23.239.87,10.32.5.53,1516,22
05/Apr/2012 20:43:41,Deny,172.23.238.124,10.32.5.56,1391,21
05/Apr/2012 20:43:41,Deny,172.23.238.124,10.32.5.56,1391,21
05/Apr/2012 20:43:42,Deny,172.23.238.220,10.32.5.55,1392,21
05/Apr/2012 20:43:42,Deny,172.23.238.220,10.32.5.55,1392,21
05/Apr/2012 20:43:42,Deny,172.23.238.124,10.32.5.56,1391,21
05/Apr/2012 20:43:43,Deny,172.23.238.220,10.32.5.55,1392,21
05/Apr/2012 20:43:49,Deny,172.23.238.120,10.32.5.54,1393,21
05/Apr/2012 20:43:49,Deny,172.23.238.120,10.32.5.54,1393,21
05/Apr/2012 20:43:50,Deny,172.23.238.120,10.32.5.54,1393,21
05/Apr/2012 20:43:50,Deny,172.23.238.123,10.32.5.55,1394,21
05/Apr/2012 20:43:51,Deny,172.23.238.123,10.32.5.55,1394,21
05/Apr/2012 20:43:51,Deny,172.23.238.123,10.32.5.55,1394,21
05/Apr/2012 20:43:58,Deny,172.23.238.70,10.32.5.53,1395,21
05/Apr/2012 20:43:58,Deny,172.23.238.70,10.32.5.53,1395,21
05/Apr/2012 20:43:59,Deny,172.23.238.70,10.32.5.53,1395,21
05/Apr/2012 20:44:13,Deny,172.23.232.2,10.32.5.54,1605,21
05/Apr/2012 20:44:13,Deny,172.23.232.2,10.32.5.54,1605,21
05/Apr/2012 20:44:13,Teardown,172.23.239.75,10.32.5.51,1515,22
05/Apr/2012 20:44:13,Teardown,172.23.239.87,10.32.5.53,1516,22
05/Apr/2012 20:44:14,Deny,172.23.232.2,10.32.5.54,1605,21
05/Apr/2012 20:44:28,Built,172.23.239.85,10.32.5.55,1527,22
05/Apr/2012 20:45:15,Teardown,172.23.239.85,10.32.5.55,1527,22
05/Apr/2012 20:45:24,Built,172.23.239.89,10.32.5.50,1543,22
05/Apr/2012 20:45:25,Teardown,172.23.239.89,10.32.5.50,1543,22
05/Apr/2012 20:45:37,Built,172.23.239.121,10.32.5.57,1558,22
05/Apr/2012 20:45:38,Built,172.23.239.76,10.32.5.53,1566,22
05/Apr/2012 20:45:38,Built,172.23.239.82,10.32.5.50,1561,22
05/Apr/2012 20:45:38,Built,172.23.239.73,10.32.5.50,1559,22
05/Apr/2012 20:45:42,Teardown,172.23.239.73,10.32.5.50,1559,22
05/Apr/2012 20:45:42,Teardown,172.23.239.121,10.32.5.57,1558,22
05/Apr/2012 20:45:42,Teardown,172.23.239.76,10.32.5.53,1566,22
05/Apr/2012 20:45:43,Teardown,172.23.239.82,10.32.5.50,1561,22
05/Apr/2012 20:45:44,Built,172.23.239.128,10.32.5.52,1574,22
05/Apr/2012 20:45:45,Teardown,172.23.239.128,10.32.5.52,1574,22
05/Apr/2012 20:45:46,Built,172.23.239.81,10.32.5.57,1581,22
05/Apr/2012 20:45:47,Teardown,172.23.239.81,10.32.5.57,1581,22
05/Apr/2012 20:45:47,Built,172.23.239.127,10.32.5.54,1583,22
05/Apr/2012 20:45:48,Built,172.23.239.120,10.32.5.55,1585,22
05/Apr/2012 20:45:48,Teardown,172.23.239.127,10.32.5.54,1583,22
05/Apr/2012 20:45:50,Teardown,172.23.239.120,10.32.5.55,1585,22
05/Apr/2012 20:45:51,Built,172.23.239.79,10.32.5.50,1592,22
05/Apr/2012 20:45:52,Built,172.23.239.124,10.32.5.50,1597,22
05/Apr/2012 20:45:52,Teardown,172.23.239.79,10.32.5.50,1592,22
05/Apr/2012 20:45:53,Teardown,172.23.239.124,10.32.5.50,1597,22
05/Apr/2012 20:45:56,Built,172.23.239.71,10.32.5.50,1616,22
05/Apr/2012 20:45:56,Built,172.23.239.84,10.32.5.50,1618,22
05/Apr/2012 20:45:56,Built,172.23.239.70,10.32.5.52,1617,22
05/Apr/2012 20:45:58,Teardown,172.23.239.71,10.32.5.50,1616,22
05/Apr/2012 20:45:59,Teardown,172.23.239.70,10.32.5.52,1617,22
05/Apr/2012 20:46:00,Teardown,172.23.239.129,10.32.5.55,1620,22
05/Apr/2012 20:46:00,Built,172.23.239.129,10.32.5.55,1620,22
05/Apr/2012 20:46:00,Teardown,172.23.239.84,10.32.5.50,1618,22
05/Apr/2012 20:46:02,Built,172.23.239.78,10.32.5.55,1633,22
05/Apr/2012 20:46:02,Built,172.23.239.123,10.32.5.50,1631,22
05/Apr/2012 20:46:03,Built,172.23.239.74,10.32.5.55,1634,22
05/Apr/2012 20:46:03,Teardown,172.23.239.123,10.32.5.50,1631,22
05/Apr/2012 20:46:04,Built,172.23.239.86,10.32.5.53,1637,22
05/Apr/2012 20:46:04,Teardown,172.23.239.78,10.32.5.55,1633,22
05/Apr/2012 20:46:04,Teardown,172.23.239.74,10.32.5.55,1634,22
05/Apr/2012 20:46:05,Built,172.23.239.88,10.32.5.53,1640,22
05/Apr/2012 20:46:05,Teardown,172.23.239.86,10.32.5.53,1637,22
05/Apr/2012 20:46:06,Teardown,172.23.239.88,10.32.5.53,1640,22
05/Apr/2012 20:46:07,Built,172.23.239.72,10.32.5.57,1644,22
05/Apr/2012 20:46:08,Teardown,172.23.239.72,10.32.5.57,1644,22
05/Apr/2012 20:46:08,Built,172.23.239.125,10.32.5.57,1646,22
05/Apr/2012 20:46:09,Teardown,172.23.239.125,10.32.5.57,1646,22
05/Apr/2012 20:46:09,Built,172.23.239.122,10.32.5.51,1648,22
05/Apr/2012 20:46:10,Built,172.23.239.80,10.32.5.57,1649,22
05/Apr/2012 20:46:11,Built,172.23.239.10,10.32.5.51,1652,22
05/Apr/2012 20:46:11,Teardown,172.23.239.122,10.32.5.51,1648,22
05/Apr/2012 20:46:11,Built,172.23.239.77,10.32.5.57,1651,22
05/Apr/2012 20:46:11,Teardown,172.23.239.80,10.32.5.57,1649,22
05/Apr/2012 20:46:12,Teardown,172.23.239.77,10.32.5.57,1651,22
05/Apr/2012 20:46:12,Teardown,172.23.239.10,10.32.5.51,1652,22
05/Apr/2012 20:46:13,Built,172.23.239.126,10.32.5.52,1655,22
05/Apr/2012 20:46:15,Teardown,172.23.239.126,10.32.5.52,1655,22
05/Apr/2012 20:56:46,Built,172.23.238.223,10.32.5.53,1709,22
05/Apr/2012 20:58:04,Teardown,172.23.238.223,10.32.5.53,1709,22
05/Apr/2012 20:58:42,Built,172.23.238.126,10.32.5.50,1727,22
05/Apr/2012 20:59:12,Teardown,172.23.238.126,10.32.5.50,1727,22
05/Apr/2012 21:02:32,Built,172.23.238.127,10.32.5.50,1744,22
05/Apr/2012 21:03:19,Teardown,172.23.238.127,10.32.5.50,1744,22
05/Apr/2012 21:04:41,Built,172.23.238.224,10.32.5.55,1767,22
05/Apr/2012 21:05:40,Teardown,172.23.238.224,10.32.5.55,1767,22
05/Apr/2012 21:06:08,Built,172.23.238.120,10.32.5.55,1771,22
05/Apr/2012 21:06:59,Teardown,172.23.238.120,10.32.5.55,1771,22
05/Apr/2012 21:09:15,Built,172.23.238.121,10.32.5.52,1795,22
05/Apr/2012 21:09:15,Built,172.23.238.72,10.32.5.52,1796,22
05/Apr/2012 21:09:43,Deny,172.23.232.53,10.32.5.51,1628,21
05/Apr/2012 21:09:43,Deny,172.23.232.53,10.32.5.51,1628,21
05/Apr/2012 21:09:44,Deny,172.23.232.53,10.32.5.51,1628,21
05/Apr/2012 21:10:05,Teardown,172.23.238.72,10.32.5.52,1796,22
05/Apr/2012 21:10:06,Teardown,172.23.238.121,10.32.5.52,1795,22
05/Apr/2012 21:10:20,Built,172.23.238.229,10.32.5.53,1803,22
05/Apr/2012 21:10:23,Built,172.23.238.125,10.32.5.55,1806,22
05/Apr/2012 21:10:23,Teardown,172.23.238.229,10.32.5.53,1803,22
05/Apr/2012 21:10:24,Built,172.23.238.71,10.32.5.50,1807,22
05/Apr/2012 21:10:28,Teardown,172.23.238.125,10.32.5.55,1806,22
05/Apr/2012 21:10:29,Teardown,172.23.238.71,10.32.5.50,1807,22
05/Apr/2012 21:10:58,Built,172.23.238.77,10.32.5.50,1828,22
05/Apr/2012 21:11:00,Teardown,172.23.238.77,10.32.5.50,1828,22
05/Apr/2012 21:11:09,Built,172.23.238.124,10.32.5.53,1836,22
05/Apr/2012 21:11:13,Teardown,172.23.238.124,10.32.5.53,1836,22
05/Apr/2012 21:11:27,Built,172.23.238.70,10.32.5.53,1847,22
05/Apr/2012 21:11:37,Built,172.23.238.227,10.32.5.55,1849,22
05/Apr/2012 21:11:37,Teardown,172.23.238.70,10.32.5.53,1847,22
05/Apr/2012 21:11:43,Teardown,172.23.238.227,10.32.5.55,1849,22
05/Apr/2012 21:11:46,Built,172.23.238.79,10.32.5.57,1852,22
05/Apr/2012 21:11:51,Built,172.23.238.75,10.32.5.52,1854,22
05/Apr/2012 21:11:51,Teardown,172.23.238.79,10.32.5.57,1852,22
05/Apr/2012 21:11:53,Teardown,172.23.238.75,10.32.5.52,1854,22
05/Apr/2012 21:12:30,Built,172.23.238.73,10.32.5.53,1863,22
05/Apr/2012 21:12:41,Teardown,172.23.238.73,10.32.5.53,1863,22
05/Apr/2012 21:12:45,Built,172.23.238.74,10.32.5.55,1868,22
05/Apr/2012 21:12:47,Teardown,172.23.238.74,10.32.5.55,1868,22
05/Apr/2012 21:12:52,Built,172.23.238.128,10.32.5.50,1874,22
05/Apr/2012 21:12:54,Teardown,172.23.238.128,10.32.5.50,1874,22
05/Apr/2012 21:12:54,Built,172.23.238.122,10.32.5.51,1877,22
05/Apr/2012 21:12:56,Teardown,172.23.238.122,10.32.5.51,1877,22
05/Apr/2012 21:12:57,Built,172.23.238.221,10.32.5.57,1881,22
05/Apr/2012 21:12:58,Teardown,172.23.238.221,10.32.5.57,1881,22
05/Apr/2012 21:12:59,Built,172.23.238.222,10.32.5.57,1885,22
05/Apr/2012 21:13:00,Built,172.23.238.220,10.32.5.53,1887,22
05/Apr/2012 21:13:00,Teardown,172.23.238.222,10.32.5.57,1885,22
05/Apr/2012 21:13:01,Teardown,172.23.238.220,10.32.5.53,1887,22
