date_time,source_ip,destination_ip,label,source_port,destination_port,operation
05/Apr/2012 20:36:20,172.23.239.86,10.32.5.51,"",1309,21,Deny
05/Apr/2012 20:36:20,172.23.239.86,10.32.5.51,"",1309,21,Deny
05/Apr/2012 20:36:21,172.23.239.86,10.32.5.51,"",1309,21,Deny
05/Apr/2012 20:36:22,172.23.239.87,10.32.5.50,"",1310,21,Deny
05/Apr/2012 20:36:23,172.23.239.87,10.32.5.50,"",1310,21,Deny
05/Apr/2012 20:36:23,172.23.239.87,10.32.5.50,"",1310,21,Deny
05/Apr/2012 20:36:25,172.23.239.84,10.32.5.56,"",1311,21,Deny
05/Apr/2012 20:36:26,172.23.239.84,10.32.5.56,"",1311,21,Deny
05/Apr/2012 20:36:26,172.23.239.84,10.32.5.56,"",1311,21,Deny
05/Apr/2012 20:36:29,172.23.239.123,10.32.5.56,"",1312,21,Deny
05/Apr/2012 20:36:30,172.23.239.123,10.32.5.56,"",1312,21,Deny
05/Apr/2012 20:36:31,172.23.239.123,10.32.5.56,"",1312,21,Deny
05/Apr/2012 20:36:34,172.23.239.120,10.32.5.52,"",1313,21,Deny
05/Apr/2012 20:36:34,172.23.239.120,10.32.5.52,"",1313,21,Deny
05/Apr/2012 20:36:34,172.23.239.120,10.32.5.52,"",1313,21,Deny
05/Apr/2012 20:36:36,172.23.239.77,10.32.5.51,"",1314,21,Deny
05/Apr/2012 20:36:36,172.23.239.77,10.32.5.51,"",1314,21,Deny
05/Apr/2012 20:36:37,172.23.239.77,10.32.5.51,"",1314,21,Deny
05/Apr/2012 20:36:39,172.23.239.88,10.32.5.51,"",1315,21,Deny
05/Apr/2012 20:36:40,172.23.239.88,10.32.5.51,"",1315,21,Deny
05/Apr/2012 20:36:40,172.23.239.88,10.32.5.51,"",1315,21,Deny
05/Apr/2012 20:36:43,172.23.239.82,10.32.5.54,"",1316,21,Deny
05/Apr/2012 20:36:44,172.23.239.82,10.32.5.54,"",1316,21,Deny
05/Apr/2012 20:36:44,172.23.239.82,10.32.5.54,"",1316,21,Deny
05/Apr/2012 20:37:24,172.23.239.122,10.32.5.53,"",1317,21,Deny
05/Apr/2012 20:37:24,172.23.239.122,10.32.5.53,"",1317,21,Deny
05/Apr/2012 20:37:25,172.23.239.122,10.32.5.53,"",1317,21,Deny
05/Apr/2012 20:37:27,172.23.239.127,10.32.5.50,"",1318,21,Deny
05/Apr/2012 20:37:28,172.23.239.127,10.32.5.50,"",1318,21,Deny
05/Apr/2012 20:37:28,172.23.239.127,10.32.5.50,"",1318,21,Deny
05/Apr/2012 20:37:31,172.23.239.80,10.32.5.55,"",1319,21,Deny
05/Apr/2012 20:37:32,172.23.239.80,10.32.5.55,"",1319,21,Deny
05/Apr/2012 20:37:32,172.23.239.80,10.32.5.55,"",1319,21,Deny
05/Apr/2012 20:37:37,10.32.0.100,172.28.29.7,"",80,1062,Deny
05/Apr/2012 20:38:25,172.23.238.72,10.32.5.55,"",1350,21,Deny
05/Apr/2012 20:38:25,172.23.238.76,10.32.5.53,"",1349,21,Deny
05/Apr/2012 20:38:25,172.23.238.75,10.32.5.51,"",1348,21,Deny
05/Apr/2012 20:38:25,172.23.238.77,10.32.5.52,"",1353,21,Deny
05/Apr/2012 20:38:25,172.23.238.121,10.32.5.54,"",1352,21,Deny
05/Apr/2012 20:38:25,172.23.238.129,10.32.5.55,"",1356,21,Deny
05/Apr/2012 20:38:25,172.23.238.77,10.32.5.52,"",1353,21,Deny
05/Apr/2012 20:38:25,172.23.238.125,10.32.5.56,"",1355,21,Deny
05/Apr/2012 20:38:25,172.23.238.129,10.32.5.55,"",1356,21,Deny
05/Apr/2012 20:38:25,172.23.238.121,10.32.5.54,"",1352,21,Deny
05/Apr/2012 20:38:25,172.23.238.227,10.32.5.56,"",1354,21,Deny
05/Apr/2012 20:38:25,172.23.238.125,10.32.5.56,"",1355,21,Deny
05/Apr/2012 20:38:25,172.23.238.76,10.32.5.53,"",1349,21,Deny
05/Apr/2012 20:38:25,172.23.238.78,10.32.5.51,"",1351,21,Deny
05/Apr/2012 20:38:25,172.23.238.78,10.32.5.51,"",1351,21,Deny
05/Apr/2012 20:38:25,172.23.238.72,10.32.5.55,"",1350,21,Deny
05/Apr/2012 20:38:25,172.23.238.75,10.32.5.51,"",1348,21,Deny
05/Apr/2012 20:38:25,172.23.238.227,10.32.5.56,"",1354,21,Deny
05/Apr/2012 20:38:26,172.23.238.129,10.32.5.55,"",1356,21,Deny
05/Apr/2012 20:38:26,172.23.238.77,10.32.5.52,"",1353,21,Deny
05/Apr/2012 20:38:26,172.23.238.121,10.32.5.54,"",1352,21,Deny
05/Apr/2012 20:38:26,172.23.238.75,10.32.5.51,"",1348,21,Deny
05/Apr/2012 20:38:26,172.23.238.229,10.32.5.52,"",1357,21,Deny
05/Apr/2012 20:38:26,172.23.238.122,10.32.5.56,"",1358,21,Deny
05/Apr/2012 20:38:26,172.23.238.227,10.32.5.56,"",1354,21,Deny
05/Apr/2012 20:38:26,172.23.238.125,10.32.5.56,"",1355,21,Deny
05/Apr/2012 20:38:26,172.23.238.72,10.32.5.55,"",1350,21,Deny
05/Apr/2012 20:38:26,172.23.238.78,10.32.5.51,"",1351,21,Deny
05/Apr/2012 20:38:26,172.23.238.229,10.32.5.52,"",1357,21,Deny
05/Apr/2012 20:38:26,172.23.238.76,10.32.5.53,"",1349,21,Deny
05/Apr/2012 20:38:26,172.23.238.122,10.32.5.56,"",1358,21,Deny
05/Apr/2012 20:38:27,172.23.238.229,10.32.5.52,"",1357,21,Deny
05/Apr/2012 20:38:27,172.23.238.122,10.32.5.56,"",1358,21,Deny
05/Apr/2012 20:38:28,172.23.238.128,10.32.5.55,"",1359,21,Deny
05/Apr/2012 20:38:28,172.23.238.128,10.32.5.55,"",1359,21,Deny
05/Apr/2012 20:38:29,172.23.238.128,10.32.5.55,"",1359,21,Deny
05/Apr/2012 20:38:38,172.23.238.74,10.32.5.52,"",1364,21,Deny
05/Apr/2012 20:38:38,172.23.238.225,10.32.5.54,"",1360,21,Deny
05/Apr/2012 20:38:38,172.23.238.224,10.32.5.54,"",1362,21,Deny
05/Apr/2012 20:38:38,172.23.238.79,10.32.5.56,"",1363,21,Deny
05/Apr/2012 20:38:38,172.23.238.223,10.32.5.51,"",1365,21,Deny
05/Apr/2012 20:38:38,172.23.238.74,10.32.5.52,"",1364,21,Deny
05/Apr/2012 20:38:38,172.23.238.225,10.32.5.54,"",1360,21,Deny
05/Apr/2012 20:38:38,172.23.238.223,10.32.5.51,"",1365,21,Deny
05/Apr/2012 20:38:38,172.23.238.73,10.32.5.54,"",1361,21,Deny
05/Apr/2012 20:38:38,172.23.238.224,10.32.5.54,"",1362,21,Deny
05/Apr/2012 20:38:38,172.23.238.79,10.32.5.56,"",1363,21,Deny
05/Apr/2012 20:38:39,172.23.238.223,10.32.5.51,"",1365,21,Deny
05/Apr/2012 20:38:39,172.23.238.224,10.32.5.54,"",1362,21,Deny
05/Apr/2012 20:38:39,172.23.238.73,10.32.5.54,"",1361,21,Deny
05/Apr/2012 20:38:39,172.23.238.225,10.32.5.54,"",1360,21,Deny
05/Apr/2012 20:38:39,172.23.238.79,10.32.5.56,"",1363,21,Deny
05/Apr/2012 20:38:39,172.23.238.74,10.32.5.52,"",1364,21,Deny
05/Apr/2012 20:38:40,172.23.238.73,10.32.5.54,"",1361,21,Deny
05/Apr/2012 20:39:01,10.32.0.100,172.28.29.8,"",80,1105,Deny
05/Apr/2012 20:39:22,10.32.0.100,172.28.29.0,"",80,1114,Deny
05/Apr/2012 20:39:22,10.32.0.100,172.28.29.25,"",80,1107,Deny
05/Apr/2012 20:39:43,10.32.0.100,172.28.29.174,"",80,1118,Deny
05/Apr/2012 20:39:43,10.32.0.100,172.28.29.21,"",80,1123,Deny
05/Apr/2012 20:39:43,10.32.0.100,172.28.29.177,"",80,1119,Deny
05/Apr/2012 20:40:04,10.32.0.100,172.28.29.170,"",80,1129,Deny
05/Apr/2012 20:40:28,172.23.238.226,10.32.5.54,"",1374,21,Deny
05/Apr/2012 20:40:29,172.23.238.226,10.32.5.54,"",1374,21,Deny
05/Apr/2012 20:40:35,172.23.238.226,10.32.5.54,"",1374,21,Deny
05/Apr/2012 20:40:51,172.23.238.127,10.32.5.51,"",1377,21,Deny
05/Apr/2012 20:40:51,172.23.238.127,10.32.5.51,"",1377,21,Deny
05/Apr/2012 20:40:52,172.23.238.127,10.32.5.51,"",1377,21,Deny
05/Apr/2012 20:40:54,172.23.238.71,10.32.5.51,"",1378,21,Deny
05/Apr/2012 20:40:55,172.23.238.71,10.32.5.51,"",1378,21,Deny
05/Apr/2012 20:40:55,172.23.238.71,10.32.5.51,"",1378,21,Deny
05/Apr/2012 20:40:57,172.23.238.222,10.32.5.55,"",1379,21,Deny
05/Apr/2012 20:40:57,172.23.238.222,10.32.5.55,"",1379,21,Deny
05/Apr/2012 20:40:58,172.23.238.222,10.32.5.55,"",1379,21,Deny
05/Apr/2012 20:41:17,172.23.238.228,10.32.5.52,"",1382,21,Deny
05/Apr/2012 20:41:18,172.23.238.228,10.32.5.52,"",1382,21,Deny
05/Apr/2012 20:41:18,172.23.238.228,10.32.5.52,"",1382,21,Deny
05/Apr/2012 20:41:22,172.23.238.126,10.32.5.51,"",1384,21,Deny
05/Apr/2012 20:41:22,172.23.238.126,10.32.5.51,"",1384,21,Deny
05/Apr/2012 20:41:23,172.23.238.126,10.32.5.51,"",1384,21,Deny
05/Apr/2012 20:41:26,172.23.238.221,10.32.5.55,"",1386,21,Deny
05/Apr/2012 20:41:26,172.23.238.221,10.32.5.55,"",1386,21,Deny
05/Apr/2012 20:41:27,172.23.238.221,10.32.5.55,"",1386,21,Deny
05/Apr/2012 20:41:28,10.32.0.100,172.28.29.0,"",80,1171,Deny
05/Apr/2012 20:41:49,10.32.0.100,172.28.29.172,"",80,1179,Deny
05/Apr/2012 20:41:59,10.32.0.100,172.28.29.7,"",80,1186,Deny
05/Apr/2012 20:43:11,172.23.239.75,10.32.5.51,"",1515,22,Built
05/Apr/2012 20:43:11,172.23.239.87,10.32.5.53,"",1516,22,Built
05/Apr/2012 20:43:14,10.32.0.100,172.28.29.25,"",80,1226,Deny
05/Apr/2012 20:43:34,10.32.0.100,172.28.29.8,"",80,1228,Deny
05/Apr/2012 20:43:41,172.23.238.124,10.32.5.56,"",1391,21,Deny
05/Apr/2012 20:43:41,172.23.238.124,10.32.5.56,"",1391,21,Deny
05/Apr/2012 20:43:42,172.23.238.220,10.32.5.55,"",1392,21,Deny
05/Apr/2012 20:43:42,172.23.238.220,10.32.5.55,"",1392,21,Deny
05/Apr/2012 20:43:42,172.23.238.124,10.32.5.56,"",1391,21,Deny
05/Apr/2012 20:43:43,172.23.238.220,10.32.5.55,"",1392,21,Deny
05/Apr/2012 20:43:49,172.23.238.120,10.32.5.54,"",1393,21,Deny
05/Apr/2012 20:43:49,172.23.238.120,10.32.5.54,"",1393,21,Deny
05/Apr/2012 20:43:50,172.23.238.120,10.32.5.54,"",1393,21,Deny
05/Apr/2012 20:43:50,172.23.238.123,10.32.5.55,"",1394,21,Deny
05/Apr/2012 20:43:51,172.23.238.123,10.32.5.55,"",1394,21,Deny
05/Apr/2012 20:43:51,172.23.238.123,10.32.5.55,"",1394,21,Deny
05/Apr/2012 20:43:58,172.23.238.70,10.32.5.53,"",1395,21,Deny
05/Apr/2012 20:43:58,172.23.238.70,10.32.5.53,"",1395,21,Deny
05/Apr/2012 20:43:59,172.23.238.70,10.32.5.53,"",1395,21,Deny
05/Apr/2012 20:44:13,172.23.232.2,10.32.5.54,"",1605,21,Deny
05/Apr/2012 20:44:13,172.23.232.2,10.32.5.54,"",1605,21,Deny
05/Apr/2012 20:44:13,172.23.239.75,10.32.5.51,"",1515,22,Teardown
05/Apr/2012 20:44:13,172.23.239.87,10.32.5.53,"",1516,22,Teardown
05/Apr/2012 20:44:14,172.23.232.2,10.32.5.54,"",1605,21,Deny
05/Apr/2012 20:44:26,10.32.0.100,172.28.29.78,"",80,1256,Deny
05/Apr/2012 20:44:28,172.23.239.85,10.32.5.55,"",1527,22,Built
05/Apr/2012 20:44:37,10.32.0.100,172.28.29.172,"",80,1265,Deny
05/Apr/2012 20:44:58,10.32.0.100,172.28.29.20,"",80,1272,Deny
05/Apr/2012 20:44:58,10.32.0.100,172.28.29.29,"",80,1271,Deny
05/Apr/2012 20:44:59,10.32.0.100,172.28.29.179,"",80,1274,Deny
05/Apr/2012 20:45:15,172.23.239.85,10.32.5.55,"",1527,22,Teardown
05/Apr/2012 20:45:19,10.32.0.100,172.28.29.7,"",80,1277,Deny
05/Apr/2012 20:45:20,10.32.0.100,172.28.29.170,"",80,1282,Deny
05/Apr/2012 20:45:20,10.32.0.100,172.28.29.178,"",80,1283,Deny
05/Apr/2012 20:45:20,10.32.0.100,172.28.29.26,"",80,1284,Deny
05/Apr/2012 20:45:20,10.32.0.100,172.28.29.3,"",80,1280,Deny
05/Apr/2012 20:45:20,10.32.0.100,172.28.29.23,"",80,1281,Deny
05/Apr/2012 20:45:24,172.23.239.89,10.32.5.50,"",1543,22,Built
05/Apr/2012 20:45:25,172.23.239.89,10.32.5.50,"",1543,22,Teardown
05/Apr/2012 20:45:37,172.23.239.121,10.32.5.57,"",1558,22,Built
05/Apr/2012 20:45:38,172.23.239.76,10.32.5.53,"",1566,22,Built
05/Apr/2012 20:45:38,172.23.239.82,10.32.5.50,"",1561,22,Built
05/Apr/2012 20:45:38,172.23.239.73,10.32.5.50,"",1559,22,Built
05/Apr/2012 20:45:42,172.23.239.73,10.32.5.50,"",1559,22,Teardown
05/Apr/2012 20:45:42,172.23.239.121,10.32.5.57,"",1558,22,Teardown
05/Apr/2012 20:45:42,172.23.239.76,10.32.5.53,"",1566,22,Teardown
05/Apr/2012 20:45:43,172.23.239.82,10.32.5.50,"",1561,22,Teardown
05/Apr/2012 20:45:44,172.23.239.128,10.32.5.52,"",1574,22,Built
05/Apr/2012 20:45:45,172.23.239.128,10.32.5.52,"",1574,22,Teardown
05/Apr/2012 20:45:46,172.23.239.81,10.32.5.57,"",1581,22,Built
05/Apr/2012 20:45:47,172.23.239.81,10.32.5.57,"",1581,22,Teardown
05/Apr/2012 20:45:47,172.23.239.127,10.32.5.54,"",1583,22,Built
05/Apr/2012 20:45:48,172.23.239.120,10.32.5.55,"",1585,22,Built
05/Apr/2012 20:45:48,172.23.239.127,10.32.5.54,"",1583,22,Teardown
05/Apr/2012 20:45:50,172.23.239.120,10.32.5.55,"",1585,22,Teardown
05/Apr/2012 20:45:51,172.23.239.79,10.32.5.50,"",1592,22,Built
05/Apr/2012 20:45:52,172.23.239.124,10.32.5.50,"",1597,22,Built
05/Apr/2012 20:45:52,172.23.239.79,10.32.5.50,"",1592,22,Teardown
05/Apr/2012 20:45:53,172.23.239.124,10.32.5.50,"",1597,22,Teardown
05/Apr/2012 20:45:56,172.23.239.71,10.32.5.50,"",1616,22,Built
05/Apr/2012 20:45:56,172.23.239.84,10.32.5.50,"",1618,22,Built
05/Apr/2012 20:45:56,172.23.239.70,10.32.5.52,"",1617,22,Built
05/Apr/2012 20:45:58,172.23.239.71,10.32.5.50,"",1616,22,Teardown
05/Apr/2012 20:45:59,172.23.239.70,10.32.5.52,"",1617,22,Teardown
05/Apr/2012 20:46:00,172.23.239.129,10.32.5.55,"",1620,22,Teardown
05/Apr/2012 20:46:00,172.23.239.129,10.32.5.55,"",1620,22,Built
05/Apr/2012 20:46:00,172.23.239.84,10.32.5.50,"",1618,22,Teardown
05/Apr/2012 20:46:02,172.23.239.78,10.32.5.55,"",1633,22,Built
05/Apr/2012 20:46:02,172.23.239.123,10.32.5.50,"",1631,22,Built
05/Apr/2012 20:46:03,172.23.239.74,10.32.5.55,"",1634,22,Built
05/Apr/2012 20:46:03,172.23.239.123,10.32.5.50,"",1631,22,Teardown
05/Apr/2012 20:46:04,172.23.239.86,10.32.5.53,"",1637,22,Built
05/Apr/2012 20:46:04,172.23.239.78,10.32.5.55,"",1633,22,Teardown
05/Apr/2012 20:46:04,172.23.239.74,10.32.5.55,"",1634,22,Teardown
05/Apr/2012 20:46:05,172.23.239.88,10.32.5.53,"",1640,22,Built
05/Apr/2012 20:46:05,172.23.239.86,10.32.5.53,"",1637,22,Teardown
05/Apr/2012 20:46:06,172.23.239.88,10.32.5.53,"",1640,22,Teardown
05/Apr/2012 20:46:07,172.23.239.72,10.32.5.57,"",1644,22,Built
05/Apr/2012 20:46:08,172.23.239.72,10.32.5.57,"",1644,22,Teardown
05/Apr/2012 20:46:08,172.23.239.125,10.32.5.57,"",1646,22,Built
05/Apr/2012 20:46:09,172.23.239.125,10.32.5.57,"",1646,22,Teardown
05/Apr/2012 20:46:09,172.23.239.122,10.32.5.51,"",1648,22,Built
05/Apr/2012 20:46:10,172.23.239.80,10.32.5.57,"",1649,22,Built
05/Apr/2012 20:46:11,172.23.239.10,10.32.5.51,"",1652,22,Built
05/Apr/2012 20:46:11,172.23.239.122,10.32.5.51,"",1648,22,Teardown
05/Apr/2012 20:46:11,172.23.239.77,10.32.5.57,"",1651,22,Built
05/Apr/2012 20:46:11,172.23.239.80,10.32.5.57,"",1649,22,Teardown
05/Apr/2012 20:46:12,172.23.239.77,10.32.5.57,"",1651,22,Teardown
05/Apr/2012 20:46:12,172.23.239.10,10.32.5.51,"",1652,22,Teardown
05/Apr/2012 20:46:13,172.23.239.126,10.32.5.52,"",1655,22,Built
05/Apr/2012 20:46:15,172.23.239.126,10.32.5.52,"",1655,22,Teardown
05/Apr/2012 20:46:44,10.32.0.100,172.28.29.6,"",80,1320,Deny
05/Apr/2012 20:46:44,10.32.0.100,172.28.29.29,"",80,1323,Deny
05/Apr/2012 20:47:26,10.32.0.100,172.28.29.170,"",80,1342,Deny
05/Apr/2012 20:47:26,10.32.0.100,172.28.29.28,"",80,1339,Deny
05/Apr/2012 20:48:50,10.32.0.100,172.28.29.0,"",80,1384,Deny
05/Apr/2012 20:48:50,10.32.0.100,172.28.29.8,"",80,1383,Deny
05/Apr/2012 20:48:50,10.32.0.100,172.28.29.2,"",80,1382,Deny
05/Apr/2012 20:49:12,10.32.0.100,172.28.29.177,"",80,1392,Deny
05/Apr/2012 20:49:22,10.32.0.100,172.28.29.27,"",80,1397,Deny
05/Apr/2012 20:49:33,10.32.0.100,172.28.29.23,"",80,1403,Deny
05/Apr/2012 20:50:56,10.32.0.100,172.28.29.24,"",80,1441,Deny
05/Apr/2012 20:50:57,10.32.0.100,172.28.29.22,"",80,1446,Deny
05/Apr/2012 20:52:00,10.32.0.100,172.28.29.29,"",80,1475,Deny
05/Apr/2012 20:52:21,10.32.0.100,172.28.29.6,"",80,1480,Deny
05/Apr/2012 20:52:21,10.32.0.100,172.28.29.27,"",80,1485,Deny
05/Apr/2012 20:52:21,10.32.0.100,172.28.29.172,"",80,1479,Deny
05/Apr/2012 20:52:42,10.32.0.100,172.28.29.28,"",80,1490,Deny
05/Apr/2012 20:52:42,10.32.0.100,172.28.29.20,"",80,1489,Deny
05/Apr/2012 20:52:42,10.32.0.100,172.28.29.178,"",80,1496,Deny
05/Apr/2012 20:54:06,10.32.0.100,172.28.29.8,"",80,1530,Deny
05/Apr/2012 20:54:06,10.32.0.100,172.28.29.0,"",80,1534,Deny
05/Apr/2012 20:54:37,10.32.0.100,172.28.29.27,"",80,1548,Deny
05/Apr/2012 20:55:51,10.32.0.100,172.28.29.9,"",80,1587,Deny
05/Apr/2012 20:56:01,10.32.0.100,172.28.29.2,"",80,1588,Deny
05/Apr/2012 20:56:12,10.32.0.100,172.28.29.173,"",80,1593,Deny
05/Apr/2012 20:56:46,172.23.238.223,10.32.5.53,"",1709,22,Built
05/Apr/2012 20:56:54,10.32.0.100,172.28.29.3,"",80,1613,Deny
05/Apr/2012 20:56:55,10.32.0.100,172.28.29.170,"",80,1615,Deny
05/Apr/2012 20:58:04,172.23.238.223,10.32.5.53,"",1709,22,Teardown
05/Apr/2012 20:58:18,10.32.0.100,172.28.29.25,"",80,1651,Deny
05/Apr/2012 20:58:19,10.32.0.100,172.28.29.8,"",80,1650,Deny
05/Apr/2012 20:58:19,10.32.0.100,172.28.29.1,"",80,1656,Deny
05/Apr/2012 20:58:19,10.32.0.100,172.28.29.6,"",80,1657,Deny
05/Apr/2012 20:58:19,10.32.0.100,172.28.29.78,"",80,1652,Deny
05/Apr/2012 20:58:19,10.32.0.100,172.28.29.173,"",80,1653,Deny
05/Apr/2012 20:58:40,10.32.0.100,172.28.29.174,"",80,1659,Deny
05/Apr/2012 20:58:40,10.32.0.100,172.28.29.172,"",80,1665,Deny
05/Apr/2012 20:58:40,10.32.0.100,172.28.29.21,"",80,1663,Deny
05/Apr/2012 20:58:42,172.23.238.126,10.32.5.50,"",1727,22,Built
05/Apr/2012 20:59:12,172.23.238.126,10.32.5.50,"",1727,22,Teardown
05/Apr/2012 21:00:14,10.32.0.100,172.28.29.2,"",80,1708,Deny
05/Apr/2012 21:00:25,10.32.0.100,172.28.29.24,"",80,1711,Deny
05/Apr/2012 21:00:25,10.32.0.100,172.28.29.1,"",80,1715,Deny
05/Apr/2012 21:00:25,10.32.0.100,172.28.29.25,"",80,1710,Deny
05/Apr/2012 21:00:46,10.32.0.100,172.28.29.175,"",80,1719,Deny
05/Apr/2012 21:01:49,10.32.0.100,172.28.29.22,"",80,1755,Deny
05/Apr/2012 21:01:59,10.32.0.100,172.28.29.7,"",80,1758,Deny
05/Apr/2012 21:02:10,10.32.0.100,172.28.29.23,"",80,1761,Deny
05/Apr/2012 21:02:32,172.23.238.127,10.32.5.50,"",1744,22,Built
05/Apr/2012 21:03:19,172.23.238.127,10.32.5.50,"",1744,22,Teardown
05/Apr/2012 21:03:34,10.32.0.100,172.28.29.25,"",80,1803,Deny
05/Apr/2012 21:03:34,10.32.0.100,172.28.29.0,"",80,1807,Deny
05/Apr/2012 21:03:34,10.32.0.100,172.28.29.173,"",80,1804,Deny
05/Apr/2012 21:03:34,10.32.0.100,172.28.29.175,"",80,1805,Deny
05/Apr/2012 21:03:34,10.32.0.100,172.28.29.29,"",80,1801,Deny
05/Apr/2012 21:03:55,10.32.0.100,172.28.29.22,"",80,1812,Deny
05/Apr/2012 21:03:55,10.32.0.100,172.28.29.171,"",80,1814,Deny
05/Apr/2012 21:03:55,10.32.0.100,172.28.29.21,"",80,1813,Deny
05/Apr/2012 21:03:56,10.32.0.100,172.28.29.179,"",80,1816,Deny
05/Apr/2012 21:04:16,10.32.0.100,172.28.29.26,"",80,1826,Deny
05/Apr/2012 21:04:17,10.32.0.100,172.28.29.170,"",80,1824,Deny
05/Apr/2012 21:04:17,10.32.0.100,172.28.29.3,"",80,1823,Deny
05/Apr/2012 21:04:41,172.23.238.224,10.32.5.55,"",1767,22,Built
05/Apr/2012 21:05:20,10.32.0.100,172.28.29.9,"",80,1857,Deny
05/Apr/2012 21:05:40,172.23.238.224,10.32.5.55,"",1767,22,Teardown
05/Apr/2012 21:05:41,10.32.0.100,172.28.29.2,"",80,1859,Deny
05/Apr/2012 21:06:02,10.32.0.100,172.28.29.171,"",80,1874,Deny
05/Apr/2012 21:06:02,10.32.0.100,172.28.29.176,"",80,1871,Deny
05/Apr/2012 21:06:08,172.23.238.120,10.32.5.55,"",1771,22,Built
05/Apr/2012 21:06:22,10.32.0.100,172.28.29.28,"",80,1882,Deny
05/Apr/2012 21:06:23,10.32.0.100,172.28.29.178,"",80,1885,Deny
05/Apr/2012 21:06:23,10.32.0.100,172.28.29.7,"",80,1883,Deny
05/Apr/2012 21:06:59,172.23.238.120,10.32.5.55,"",1771,22,Teardown
05/Apr/2012 21:07:26,10.32.0.100,172.28.29.9,"",80,1917,Deny
05/Apr/2012 21:07:47,10.32.0.100,172.28.29.24,"",80,1920,Deny
05/Apr/2012 21:08:08,10.32.0.100,172.28.29.174,"",80,1936,Deny
05/Apr/2012 21:09:15,172.23.238.121,10.32.5.52,"",1795,22,Built
05/Apr/2012 21:09:15,172.23.238.72,10.32.5.52,"",1796,22,Built
05/Apr/2012 21:09:43,172.23.232.53,10.32.5.51,"",1628,21,Deny
05/Apr/2012 21:09:43,172.23.232.53,10.32.5.51,"",1628,21,Deny
05/Apr/2012 21:09:44,172.23.232.53,10.32.5.51,"",1628,21,Deny
05/Apr/2012 21:10:04,10.32.0.100,172.28.29.173,"",80,1991,Deny
05/Apr/2012 21:10:05,172.23.238.72,10.32.5.52,"",1796,22,Teardown
05/Apr/2012 21:10:06,172.23.238.121,10.32.5.52,"",1795,22,Teardown
05/Apr/2012 21:10:14,10.32.0.100,172.28.29.176,"",80,1997,Deny
05/Apr/2012 21:10:20,172.23.238.229,10.32.5.53,"",1803,22,Built
05/Apr/2012 21:10:23,172.23.238.125,10.32.5.55,"",1806,22,Built
05/Apr/2012 21:10:23,172.23.238.229,10.32.5.53,"",1803,22,Teardown
05/Apr/2012 21:10:24,172.23.238.71,10.32.5.50,"",1807,22,Built
05/Apr/2012 21:10:28,172.23.238.125,10.32.5.55,"",1806,22,Teardown
05/Apr/2012 21:10:29,172.23.238.71,10.32.5.50,"",1807,22,Teardown
05/Apr/2012 21:10:35,10.32.0.100,172.28.29.27,"",80,2009,Deny
05/Apr/2012 21:10:35,10.32.0.100,172.28.29.172,"",80,2008,Deny
05/Apr/2012 21:10:58,172.23.238.77,10.32.5.50,"",1828,22,Built
05/Apr/2012 21:11:00,172.23.238.77,10.32.5.50,"",1828,22,Teardown
05/Apr/2012 21:11:09,172.23.238.124,10.32.5.53,"",1836,22,Built
05/Apr/2012 21:11:13,172.23.238.124,10.32.5.53,"",1836,22,Teardown
05/Apr/2012 21:11:27,172.23.238.70,10.32.5.53,"",1847,22,Built
05/Apr/2012 21:11:37,172.23.238.227,10.32.5.55,"",1849,22,Built
05/Apr/2012 21:11:37,172.23.238.70,10.32.5.53,"",1847,22,Teardown
05/Apr/2012 21:11:43,172.23.238.227,10.32.5.55,"",1849,22,Teardown
05/Apr/2012 21:11:46,172.23.238.79,10.32.5.57,"",1852,22,Built
05/Apr/2012 21:11:49,10.32.0.100,172.28.29.8,"",80,2042,Deny
05/Apr/2012 21:11:51,172.23.238.75,10.32.5.52,"",1854,22,Built
05/Apr/2012 21:11:51,172.23.238.79,10.32.5.57,"",1852,22,Teardown
05/Apr/2012 21:11:53,172.23.238.75,10.32.5.52,"",1854,22,Teardown
05/Apr/2012 21:11:59,10.32.0.100,172.28.29.9,"",80,2041,Deny
05/Apr/2012 21:12:30,172.23.238.73,10.32.5.53,"",1863,22,Built
05/Apr/2012 21:12:41,172.23.238.73,10.32.5.53,"",1863,22,Teardown
05/Apr/2012 21:12:45,172.23.238.74,10.32.5.55,"",1868,22,Built
05/Apr/2012 21:12:47,172.23.238.74,10.32.5.55,"",1868,22,Teardown
05/Apr/2012 21:12:52,172.23.238.128,10.32.5.50,"",1874,22,Built
05/Apr/2012 21:12:54,172.23.238.128,10.32.5.50,"",1874,22,Teardown
05/Apr/2012 21:12:54,172.23.238.122,10.32.5.51,"",1877,22,Built
05/Apr/2012 21:12:56,172.23.238.122,10.32.5.51,"",1877,22,Teardown
05/Apr/2012 21:12:57,172.23.238.221,10.32.5.57,"",1881,22,Built
05/Apr/2012 21:12:58,172.23.238.221,10.32.5.57,"",1881,22,Teardown
05/Apr/2012 21:12:59,172.23.238.222,10.32.5.57,"",1885,22,Built
05/Apr/2012 21:13:00,172.23.238.220,10.32.5.53,"",1887,22,Built
05/Apr/2012 21:13:00,172.23.238.222,10.32.5.57,"",1885,22,Teardown
05/Apr/2012 21:13:01,172.23.238.220,10.32.5.53,"",1887,22,Teardown
05/Apr/2012 21:13:01,172.23.238.78,10.32.5.55,"",1889,22,Built
